,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc,true_positives_over_total,false_positives_over_total,true_negatives_over_total,false_negatives_over_total,negative_predictive_value,false_discovery_rate,false_omission_rate,prevalence_threshold,threat_score,fowlkes_mallows_index,informedness,markedness,positive_likelyhood_ratio,negative_likelyhood_ratio,DOR,run_type,model_name,task,holdout_number
1,0.341932088136673,0.8271011710166931,0.5446516275405884,0.5814562439918518,0.8701719045639038,0.5537855625152588,0.562452495098114,0.7220773696899414,0.8995031714439392,0.4553483724594116,0.1004968211054802,0.4552379548549652,0.11112779378890991,0.07999198883771896,0.7159733772277832,0.09290684014558792,0.8851414322853088,0.4185437262058258,0.11485859006643295,0.30048060417175293,0.3912583589553833,0.7220773696899414,0.5627531409263611,0.46659767627716064,5.419585227966309,0.5062220096588135,2.598123788833618,test,FFNN,promoters,12
0,0.3489145040512085,0.8166549801826477,0.3260536193847656,0.5919367671012878,0.864472508430481,0.5493291020393372,0.4204905033111572,0.6342231035232544,0.9423926472663879,0.6739463806152344,0.057607345283031464,0.3425229489803314,0.06651732325553894,0.04585502669215202,0.7501376867294312,0.13748998939990997,0.8451039791107178,0.40806326270103455,0.15489602088928223,0.295940101146698,0.26621589064598083,0.6342231035232544,0.4393211901187897,0.4370407462120056,5.659921646118164,0.7151438593864441,1.733906865119934,train,tuned_FFNN,promoters,13
1,0.35198214650154114,0.8195925354957581,0.33954858779907227,0.602787435054779,0.8627718687057495,0.5468093752861023,0.4344004988670349,0.641096830368042,0.9426451325416565,0.6604514122009277,0.0573548823595047,0.3565638065338135,0.06927967071533203,0.04565250128507614,0.750312864780426,0.1347549706697464,0.8477461934089661,0.39721253514289856,0.15225383639335632,0.2912790775299072,0.27746590971946716,0.641096830368042,0.45241090655326843,0.4505336284637451,5.92012357711792,0.7006362080574036,1.7862666845321655,test,tuned_FFNN,promoters,13
0,0.3412230312824249,0.8218111991882324,0.5957916975021362,0.559414803981781,0.8674335479736328,0.5380989909172058,0.5770304799079895,0.7377650737762451,0.8797383904457092,0.40420833230018616,0.12026162445545197,0.464672714471817,0.12154585868120193,0.09572736918926239,0.7002653479576111,0.08246145397424698,0.8946484923362732,0.4405852258205414,0.1053515151143074,0.3100017011165619,0.4055114686489105,0.7377650737762451,0.5773168206214905,0.4540632963180542,4.954125881195068,0.4594641923904419,2.813373565673828,train,FFNN,promoters,13
1,0.3484058976173401,0.8187916278839111,0.5897939205169678,0.5523896813392639,0.8617368340492249,0.5286433100700378,0.5704793334007263,0.7336429357528687,0.8774920105934143,0.4102060794830322,0.12250801920890808,0.45620232820510864,0.12033838778734207,0.0975121408700943,0.6984532475471497,0.08369625359773636,0.8929920196533203,0.4476102888584137,0.10700800269842148,0.31307145953178406,0.3990703821182251,0.7336429357528687,0.5707854628562927,0.44538170099258423,4.814325332641602,0.4674755036830902,2.7543585300445557,test,FFNN,promoters,13
0,0.3730055093765259,0.8096840977668762,0.2166738212108612,0.5916247963905334,0.8505587577819824,0.5279194116592407,0.31718379259109497,0.5891711711883545,0.9616684913635254,0.7833261489868164,0.0383315235376358,0.2733323276042938,0.04420304298400879,0.030511613935232162,0.7654810547828674,0.15980426967144012,0.8272919058799744,0.40837520360946655,0.17270809412002563,0.29607445001602173,0.18848390877246857,0.5891711711883545,0.35803577303886414,0.4189167022705078,5.652612686157227,0.8145489692687988,1.4341036081314087,train,tuned_FFNN,promoters,14
1,0.3737381100654602,0.8078290224075317,0.21270853281021118,0.5791583061218262,0.8506270051002502,0.5239232182502747,0.31114301085472107,0.5865441560745239,0.9603798389434814,0.7872914671897888,0.03962014988064766,0.2649325728416443,0.043399911373853683,0.03153626620769501,0.7644290924072266,0.16063472628593445,0.8263528347015381,0.42084169387817383,0.1736471801996231,0.30147308111190796,0.1842328906059265,0.5865441560745239,0.350987046957016,0.40551114082336426,5.368682384490967,0.8197708129882812,1.418637990951538,test,tuned_FFNN,promoters,14
0,0.341200590133667,0.8209601640701294,0.6314949989318848,0.5536492466926575,0.8669309616088867,0.5298611521720886,0.5900154709815979,0.7505068778991699,0.8695187568664551,0.36850500106811523,0.1304812729358673,0.477806031703949,0.12882959842681885,0.10386213660240173,0.6921305656433105,0.07517771422863007,0.9020240902900696,0.4463507831096649,0.09797589480876923,0.3125057518482208,0.4184552729129791,0.7505068778991699,0.5912924408912659,0.45567333698272705,4.839732646942139,0.42380332946777344,3.0081257820129395,train,FFNN,promoters,14
1,0.34702783823013306,0.8180407285690308,0.619234561920166,0.5478619337081909,0.862769365310669,0.523083508014679,0.5813658833503723,0.7441182136535645,0.8690019249916077,0.38076546788215637,0.13099804520606995,0.46710389852523804,0.12634529173374176,0.10426990687847137,0.6916954517364502,0.07768934220075607,0.8990240693092346,0.4521380364894867,0.10097593069076538,0.3150421380996704,0.4098067879676819,0.7441182136535645,0.5824560523033142,0.44688600301742554,4.727048397064209,0.4381640553474426,2.9080543518066406,test,FFNN,promoters,14
0,0.36254116892814636,0.8053539395332336,0.12483897060155869,0.612582802772522,0.8539174795150757,0.5308261513710022,0.20740966498851776,0.5523020625114441,0.9797651171684265,0.8751610517501831,0.02023489400744438,0.21116957068443298,0.02546806074678898,0.016106829047203064,0.7798858880996704,0.1785392463207245,0.8137159943580627,0.3874172270298004,0.18628397583961487,0.2870386242866516,0.11570388823747635,0.5523020625114441,0.27653968334198,0.4262987971305847,6.169458866119385,0.893235445022583,1.233648657798767,train,tuned_FFNN,promoters,15
1,0.3644644320011139,0.8062772154808044,0.13002943992614746,0.620608925819397,0.8525864481925964,0.5335520505905151,0.2150101363658905,0.5548266768455505,0.9796239137649536,0.8699705600738525,0.02037607692182064,0.21844612061977386,0.026530509814620018,0.016218651086091995,0.7797467112541199,0.17750413715839386,0.814568817615509,0.3793911039829254,0.18543115258216858,0.2835944890975952,0.12045454233884811,0.5548266768455505,0.2840729355812073,0.435177743434906,6.381443977355957,0.888065755367279,1.2463159561157227,test,tuned_FFNN,promoters,15
0,0.33781465888023376,0.826679527759552,0.5706398487091064,0.5759038925170898,0.8720253705978394,0.545944333076477,0.5732597708702087,0.7314702272415161,0.8923006653785706,0.42936015129089355,0.10769931972026825,0.46452710032463074,0.11641469597816467,0.08572787046432495,0.7102648019790649,0.08759260922670364,0.8902152180671692,0.42409607768058777,0.10978478938341141,0.30286169052124023,0.4017969071865082,0.7314702272415161,0.573265790939331,0.46611911058425903,5.2984490394592285,0.4811832010746002,2.7239818572998047,train,FFNN,promoters,15
1,0.34764808416366577,0.8230465054512024,0.5686947703361511,0.5660561919212341,0.8648801445960999,0.540176510810852,0.5673724412918091,0.7284703850746155,0.8882459998130798,0.4313051998615265,0.11175397783517838,0.45615214109420776,0.11603343486785889,0.08895229548215866,0.7070130705833435,0.08800119906663895,0.8893086314201355,0.43394383788108826,0.11069134622812271,0.30714040994644165,0.39603620767593384,0.7284703850746155,0.5673739314079285,0.45536482334136963,5.088805675506592,0.48556947708129883,2.6828391551971436,test,FFNN,promoters,15
0,0.36503854393959045,0.8108354806900024,0.22661186754703522,0.5956143140792847,0.852325439453125,0.5345571637153625,0.3283117711544037,0.5935899019241333,0.9605678915977478,0.773388147354126,0.0394321009516716,0.2819027304649353,0.04623047634959221,0.03138766437768936,0.7646050453186035,0.1577768325805664,0.8289462924003601,0.40438568592071533,0.1710537075996399,0.29435405135154724,0.19639533758163452,0.5935899019241333,0.3673870861530304,0.4245606064796448,5.746873378753662,0.8051362633705139,1.4605684280395508,train,tuned_FFNN,promoters,16
1,0.3668545186519623,0.8096811175346375,0.2360157072544098,0.5830302834510803,0.8489059805870056,0.5267338752746582,0.3360111713409424,0.596373975276947,0.9567322731018066,0.7639843225479126,0.04326771944761276,0.2821834087371826,0.04815537855029106,0.034439604729413986,0.7615257501602173,0.15587925910949707,0.8300867676734924,0.4169696867465973,0.16991324722766876,0.2998008728027344,0.2019311487674713,0.596373975276947,0.3709505498409271,0.41311705112457275,5.454762935638428,0.7985350489616394,1.4775407314300537,test,tuned_FFNN,promoters,16
0,0.3370457887649536,0.8241764903068542,0.6410649418830872,0.5603818297386169,0.8707613348960876,0.5390554666519165,0.598014235496521,0.7560858130455017,0.8711066842079163,0.35893502831459045,0.12889328598976135,0.48794519901275635,0.13078193366527557,0.10259811580181122,0.6933946013450623,0.07322537153959274,0.9044828414916992,0.43961820006370544,0.09551717340946198,0.3095822036266327,0.426548033952713,0.7560858130455017,0.5993673205375671,0.46486467123031616,4.973606109619141,0.41204479336738586,3.099802255630493,train,FFNN,promoters,16
1,0.3485887944698334,0.8152375221252441,0.6381255984306335,0.539962649345398,0.8601043820381165,0.5185402631759644,0.5849544405937195,0.7493816614151001,0.8606377243995667,0.36187437176704407,0.13936230540275574,0.46987882256507874,0.13019973039627075,0.11092756688594818,0.6850377917289734,0.07383491098880768,0.9027044773101807,0.46003738045692444,0.09729551523923874,0.31848791241645813,0.41338208317756653,0.7493816614151001,0.5869957208633423,0.4426671266555786,4.578893184661865,0.42047229409217834,2.9901301860809326,test,FFNN,promoters,16
0,0.3551151156425476,0.8174058794975281,0.38163304328918457,0.5797222852706909,0.8591384887695312,0.5402992963790894,0.4602693021297455,0.6553622484207153,0.9290913939476013,0.6183669567108154,0.07090860605239868,0.3672255873680115,0.07785592973232269,0.056442730128765106,0.7395499348640442,0.12615138292312622,0.8542783856391907,0.4202777147293091,0.14572159945964813,0.3012116849422455,0.298928439617157,0.6553622484207153,0.4703628122806549,0.4340006709098816,5.382033824920654,0.6655608415603638,1.9015969038009644,train,tuned_FFNN,promoters,17
1,0.3601689040660858,0.8138859868049622,0.3763493597507477,0.5660516619682312,0.8544247150421143,0.5291370153427124,0.4521072804927826,0.6511958837509155,0.926042377948761,0.6236506104469299,0.07395761460065842,0.35588210821151733,0.07678830623626709,0.058867696672677994,0.7370976805686951,0.12724633514881134,0.8527827858924866,0.4339483380317688,0.14721722900867462,0.30714231729507446,0.29207921028137207,0.6511958837509155,0.4615551829338074,0.4188344478607178,5.088710308074951,0.6734578609466553,1.8669383525848389,test,tuned_FFNN,promoters,17
0,0.3368584215641022,0.8244393467903137,0.6076314449310303,0.5648058652877808,0.8730406761169434,0.5517829656600952,0.5854364633560181,0.7438185214996338,0.8800056576728821,0.3923685550689697,0.11999434232711792,0.47477471828460693,0.12396125495433807,0.09551461786031723,0.7004780769348145,0.08004605770111084,0.8974457383155823,0.4351941645145416,0.10255423188209534,0.3076641857624054,0.4138636887073517,0.7438185214996338,0.5858274698257446,0.46225160360336304,5.0638298988342285,0.44587042927742004,2.903482437133789,train,FFNN,promoters,17
1,0.3470885455608368,0.8186414241790771,0.6003434658050537,0.551002025604248,0.8640544414520264,0.5345271229743958,0.574615478515625,0.7374712824821472,0.8745990991592407,0.3996565341949463,0.12540091574192047,0.4603205621242523,0.12249086797237396,0.09981478750705719,0.6961506009101868,0.08154377341270447,0.8951467275619507,0.44899797439575195,0.10485324263572693,0.3136751055717468,0.4031301438808441,0.7374712824821472,0.5751438736915588,0.44614875316619873,4.787388801574707,0.45695963501930237,2.8091063499450684,test,FFNN,promoters,17
0,0.36347755789756775,0.8018121719360352,0.07073185592889786,0.6262900829315186,0.856558084487915,0.5334482192993164,0.1271083652973175,0.5299573540687561,0.9891828894615173,0.9292681217193604,0.01081709936261177,0.16092747449874878,0.014429816044867039,0.008610332384705544,0.7873823642730713,0.18957749009132385,0.8059515953063965,0.37370994687080383,0.19404838979244232,0.281125545501709,0.06786744296550751,0.5299573540687561,0.2104724645614624,0.43224167823791504,6.538832664489746,0.9394299387931824,1.1274665594100952,train,tuned_FFNN,promoters,18
1,0.36516073346138,0.8025729656219482,0.07237488031387329,0.6441047787666321,0.8540382385253906,0.5353932976722717,0.1301279217004776,0.5310620069503784,0.9897490739822388,0.9276251196861267,0.01025092788040638,0.1672733724117279,0.014766981825232506,0.008159383200109005,0.78780597448349,0.18926766514778137,0.8062912821769714,0.35589519143104553,0.19370868802070618,0.27343788743019104,0.06959188729524612,0.5310620069503784,0.21590971946716309,0.4503960609436035,7.060256004333496,0.937232494354248,1.132477879524231,test,tuned_FFNN,promoters,18
0,0.3487131595611572,0.8250650763511658,0.4630390703678131,0.5909339785575867,0.8663754463195801,0.5684307217597961,0.5192267894744873,0.6904444098472595,0.9178497791290283,0.5369608998298645,0.08215021342039108,0.41882845759391785,0.09446335583925247,0.06539096683263779,0.7306017279624939,0.10954394936561584,0.8696131706237793,0.40906599164009094,0.1303868591785431,0.2963726222515106,0.3506457209587097,0.6904444098472595,0.5230922698974609,0.46054714918136597,5.636486053466797,0.5850203633308411,2.2304375171661377,train,FFNN,promoters,18
1,0.35337764024734497,0.8197927474975586,0.44823357462882996,0.5748898386955261,0.8618869781494141,0.5519568920135498,0.503722071647644,0.6816352009773254,0.9150367975234985,0.5517664551734924,0.08496320992708206,0.40025854110717773,0.09145517647266388,0.06762777268886566,0.7283375859260559,0.11257946491241455,0.8661229610443115,0.4251101315021515,0.1338770091533661,0.30331772565841675,0.3366500735282898,0.6816352009773254,0.5076267719268799,0.44101279973983765,5.275613784790039,0.6029990911483765,2.141050100326538,test,FFNN,promoters,18
0,0.35154521465301514,0.8193081617355347,0.3674621284008026,0.5920727252960205,0.8623089790344238,0.5495510697364807,0.45347869396209717,0.6512876152992249,0.9351131319999695,0.6325379014015198,0.06488687545061111,0.3666622042655945,0.07496495544910431,0.05164948105812073,0.7443432211875916,0.1290423572063446,0.8522503972053528,0.4079272449016571,0.14774958789348602,0.295881450176239,0.2932249903678894,0.6512876152992249,0.4664378762245178,0.4443231225013733,5.663111209869385,0.6764292120933533,1.867692470550537,train,tuned_FFNN,promoters,19
1,0.35727614164352417,0.8172898888587952,0.34764474630355835,0.5884551405906677,0.8566938638687134,0.5426672697067261,0.4370758831501007,0.6426607966423035,0.9376768469810486,0.6523552536964417,0.06232312321662903,0.35315245389938354,0.0709315687417984,0.0496070496737957,0.746358335018158,0.13310307264328003,0.8486538529396057,0.4115448594093323,0.1513461172580719,0.29745954275131226,0.2796526551246643,0.6426607966423035,0.4522978365421295,0.43710899353027344,5.5780930519104,0.6957142949104309,1.7984613180160522,test,tuned_FFNN,promoters,19
0,0.3398151397705078,0.8274429440498352,0.49849703907966614,0.5914549827575684,0.873286247253418,0.5736038684844971,0.5410119891166687,0.705123245716095,0.9117494225502014,0.5015029907226562,0.0882505550980568,0.4381260573863983,0.10169703513383865,0.07024679332971573,0.7257459163665771,0.10231027007102966,0.8764452338218689,0.40854501724243164,0.12355475127696991,0.296147882938385,0.37081319093704224,0.705123245716095,0.5429903864860535,0.46790021657943726,5.648650169372559,0.5500447154045105,2.391246795654297,train,FFNN,promoters,19
1,0.3481995761394501,0.8216449022293091,0.47448480129241943,0.5764530301094055,0.8658289909362793,0.549441397190094,0.5205221176147461,0.6925597190856934,0.9106345772743225,0.5255151987075806,0.08936544507741928,0.4151802957057953,0.09681133180856705,0.07113180309534073,0.7248335480690002,0.10722330957651138,0.8711346387863159,0.4235469400882721,0.12886536121368408,0.30264195799827576,0.35182827711105347,0.6925597190856934,0.5229896903038025,0.44758766889572144,5.309482574462891,0.5770867466926575,2.2526636123657227,test,FFNN,promoters,19
0,0.3522080183029175,0.8200465440750122,0.3555610179901123,0.5993795394897461,0.8618848323822021,0.5572136044502258,0.4463439881801605,0.6473259925842285,0.9390909075737,0.6444389820098877,0.060909077525138855,0.3640561103820801,0.07253704220056534,0.04848317801952362,0.7475095391273499,0.13147026300430298,0.850428581237793,0.4006204903125763,0.14957143366336823,0.29273074865341187,0.28728625178337097,0.6473259925842285,0.46164488792419434,0.44980812072753906,5.837560653686523,0.6862369775772095,1.8354793787002563,train,tuned_FFNN,promoters,20
1,0.353663831949234,0.8154377341270447,0.3400392532348633,0.5816197991371155,0.8600515127182007,0.5403468012809753,0.42916861176490784,0.6386693716049194,0.9372995495796204,0.6599607467651367,0.06270045787096024,0.344822496175766,0.0693797841668129,0.049907393753528595,0.7460579872131348,0.13465484976768494,0.8471069931983948,0.4183802008628845,0.1528930366039276,0.3004099726676941,0.27321112155914307,0.6386693716049194,0.4447174072265625,0.42872679233551025,5.423225402832031,0.7041085958480835,1.7675482034683228,test,tuned_FFNN,promoters,20
0,0.3378475606441498,0.8253529071807861,0.5273296236991882,0.5790112018585205,0.8721832036972046,0.5496364831924438,0.5519632697105408,0.7145318984985352,0.9017341732978821,0.47267037630081177,0.09826580435037613,0.44454193115234375,0.10757909715175629,0.07821886241436005,0.7177738547325134,0.09642821550369263,0.8815672397613525,0.4209888279438019,0.11843278259038925,0.301518976688385,0.38118043541908264,0.7145318984985352,0.5525665283203125,0.46057844161987305,5.366353988647461,0.524179220199585,2.5030181407928467,train,FFNN,promoters,20
1,0.34185877442359924,0.8217950463294983,0.5115309357643127,0.5706075429916382,0.86878901720047,0.5429302453994751,0.5394566655158997,0.7064289450645447,0.9013269543647766,0.48846909403800964,0.09867303818464279,0.43037357926368713,0.10437002778053284,0.07854031771421432,0.7174250483512878,0.0996646136045456,0.8780248761177063,0.4293924570083618,0.1219751238822937,0.305169939994812,0.36935341358184814,0.7064289450645447,0.5402623414993286,0.4486324191093445,5.18409538269043,0.5419443249702454,2.406329870223999,test,FFNN,promoters,20
0,0.35546329617500305,0.7959926724433899,0.0,0.0,0.8527700901031494,0.5014752745628357,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.7959926724433899,0.2040073126554489,0.7959926724433899,0.0,0.2040073126554489,0.0,0.0,0.5,0.0,-0.2040073275566101,0.0,0.9999998807907104,0.9999998807907104,train,tuned_FFNN,promoters,21
1,0.3561634123325348,0.7959653735160828,0.0,0.0,0.8503627777099609,0.49437445402145386,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.7959653735160828,0.20403464138507843,0.7959653735160828,0.0,0.20403464138507843,0.0,0.0,0.5,0.0,-0.20403462648391724,0.0,0.9999998807907104,0.9999998807907104,test,tuned_FFNN,promoters,21
0,0.34931787848472595,0.8251151442527771,0.3880743384361267,0.6126876473426819,0.867374062538147,0.574925422668457,0.4751746356487274,0.6625999808311462,0.9371256232261658,0.6119256615638733,0.06287439167499542,0.3906719982624054,0.07917000353336334,0.050047557801008224,0.745945155620575,0.12483730167150497,0.8566377758979797,0.3873123526573181,0.14336222410202026,0.28699377179145813,0.3116256296634674,0.6625999808311462,0.4876149594783783,0.4693254232406616,6.172206878662109,0.6529814004898071,1.9638406038284302,train,FFNN,promoters,21
1,0.3523051142692566,0.821895182132721,0.3765946924686432,0.6014890074729919,0.8648764491081238,0.5608867406845093,0.46318647265434265,0.6563182473182678,0.9360417723655701,0.6234052777290344,0.06395824253559113,0.3774350583553314,0.07683836668729782,0.050908543169498444,0.7450568079948425,0.1271962821483612,0.8541750311851501,0.39851096272468567,0.14582496881484985,0.29183876514434814,0.3013940751552582,0.6563182473182678,0.475938618183136,0.4556640386581421,5.888124942779541,0.6660014986991882,1.909668207168579,test,FFNN,promoters,21
0,0.3582742512226105,0.8141770362854004,0.2593705952167511,0.6037412285804749,0.856514036655426,0.5407658219337463,0.3628561496734619,0.6078702807426453,0.9563699960708618,0.7406294345855713,0.04363001883029938,0.30744609236717224,0.052913494408130646,0.03472917526960373,0.7612634897232056,0.15109381079673767,0.8343918323516846,0.39625874161720276,0.16560815274715424,0.2908504903316498,0.2216397523880005,0.6078702807426453,0.395717978477478,0.4381330609321594,5.944760322570801,0.7744171619415283,1.5501762628555298,train,tuned_FFNN,promoters,22
1,0.36582261323928833,0.8122841119766235,0.25245338678359985,0.5941108465194702,0.8499616384506226,0.5295534133911133,0.3543388545513153,0.604121208190918,0.9557889699935913,0.7475466132164001,0.04421105608344078,0.29823076725006104,0.05150923505425453,0.03519047051668167,0.7607749104499817,0.1525254100561142,0.8329953551292419,0.4058891534805298,0.16700465977191925,0.2950197458267212,0.2153170108795166,0.604121208190918,0.38727936148643494,0.42710620164871216,5.710173606872559,0.7821250557899475,1.5260252952575684,test,tuned_FFNN,promoters,22
0,0.3503662645816803,0.8228749632835388,0.3501012325286865,0.615907609462738,0.8673505187034607,0.572395920753479,0.4464348554611206,0.6470723748207092,0.9440435171127319,0.6498987674713135,0.05595647916197777,0.3702044188976288,0.07142321020364761,0.044540949165821075,0.7514517307281494,0.1325840950012207,0.8500240445137024,0.38409239053726196,0.1499759405851364,0.2856053411960602,0.2873615324497223,0.6470723748207092,0.4643597900867462,0.46593165397644043,6.256659030914307,0.6884202361106873,1.8334418535232544,train,FFNN,promoters,22
1,0.35839247703552246,0.817540168762207,0.3309617340564728,0.5950595736503601,0.8587328195571899,0.551792323589325,0.42535078525543213,0.6366147398948669,0.9422677755355835,0.6690382957458496,0.05773221701383591,0.34715378284454346,0.0675276592373848,0.045952845364809036,0.7500125169754028,0.13650698959827423,0.8460192084312439,0.4049404561519623,0.1539808064699173,0.2946108877658844,0.2701241374015808,0.6366147398948669,0.44378140568733215,0.441078782081604,5.732694625854492,0.7100298404693604,1.7518999576568604,test,FFNN,promoters,22
0,0.38329988718032837,0.8163671493530273,0.35525429248809814,0.5817761421203613,0.8510199785232544,0.5353792905807495,0.4411350190639496,0.6449006795883179,0.9345471262931824,0.6447457075119019,0.06545288860797882,0.35363373160362244,0.07247447222471237,0.05210002139210701,0.7438926696777344,0.13153283298015594,0.8497498035430908,0.4182238280773163,0.15025018155574799,0.3003247380256653,0.28298476338386536,0.6449006795883179,0.45461902022361755,0.43152594566345215,5.42762565612793,0.6899016499519348,1.8161133527755737,train,tuned_FFNN,promoters,23
1,0.3865319788455963,0.8138859868049622,0.3633464276790619,0.5687404274940491,0.849157452583313,0.5260424613952637,0.4434131681919098,0.6463609933853149,0.9293755292892456,0.6366536021232605,0.07062448561191559,0.35036978125572205,0.07413525879383087,0.05621464550495148,0.7397507429122925,0.12989938259124756,0.8506302833557129,0.4312596023082733,0.1493697166442871,0.3059779703617096,0.2848624587059021,0.6463609933853149,0.45458748936653137,0.41937071084976196,5.144758701324463,0.6850336790084839,1.8277418613433838,test,tuned_FFNN,promoters,23
0,0.33810147643089294,0.8265793919563293,0.5219311714172363,0.5838594436645508,0.8713737726211548,0.5472120046615601,0.5511612296104431,0.7132948637008667,0.9046585559844971,0.47806882858276367,0.09534141421318054,0.4451780617237091,0.1064777746796608,0.07589107006788254,0.7201015949249268,0.09752953797578812,0.8807169795036316,0.4161405563354492,0.1192830502986908,0.29942530393600464,0.38041582703590393,0.7132948637008667,0.5520275831222534,0.4645764231681824,5.474332809448242,0.5284521579742432,2.4879038333892822,train,FFNN,promoters,23
1,0.3437986969947815,0.821094274520874,0.517173707485199,0.5675821304321289,0.8662283420562744,0.5360234379768372,0.5412066578865051,0.7080868482589722,0.8990000486373901,0.482826292514801,0.10099993646144867,0.4311046600341797,0.10552135109901428,0.08039245009422302,0.7155728936195374,0.09851329028606415,0.8789891004562378,0.4324178695678711,0.12101088464260101,0.3064795732498169,0.3709961175918579,0.7080868482589722,0.5417919754981995,0.4465712308883667,5.120530128479004,0.5370702743530273,2.4256763458251953,test,FFNN,promoters,23
0,0.35237887501716614,0.8180941939353943,0.4097294509410858,0.5761732459068298,0.859485924243927,0.5469498038291931,0.4789015054702759,0.6662423610687256,0.922755241394043,0.5902705192565918,0.07724478095769882,0.3804432153701782,0.08358780294656754,0.06148628517985344,0.7345064282417297,0.12041950225830078,0.8591462969779968,0.42382678389549255,0.14085373282432556,0.30274513363838196,0.314839243888855,0.6662423610687256,0.4858756363391876,0.43531954288482666,5.304292678833008,0.6396825909614563,1.9961857795715332,train,tuned_FFNN,promoters,24
1,0.3531559705734253,0.81563800573349,0.405544638633728,0.5674562454223633,0.8590875864028931,0.5379112958908081,0.4730290472507477,0.6631521582603455,0.9207596778869629,0.594455361366272,0.07924029976129532,0.3725988268852234,0.08274515718221664,0.06307253241539001,0.7328928112983704,0.12128948420286179,0.858005166053772,0.4325437545776367,0.14199484884738922,0.3065340518951416,0.30978259444236755,0.6631521582603455,0.4797174632549286,0.42546141147613525,5.117902755737305,0.645613968372345,1.9686992168426514,test,tuned_FFNN,promoters,24
0,0.33875778317451477,0.8238886594772339,0.6293479204177856,0.56093829870224,0.8693487644195557,0.5369111895561218,0.5931771993637085,0.7515479922294617,0.8737480640411377,0.37065210938453674,0.12625190615653992,0.48256808519363403,0.1283915638923645,0.1004955917596817,0.6954970955848694,0.07561574131250381,0.9019394516944885,0.4390617311000824,0.09806054085493088,0.30934083461761475,0.4216431677341461,0.7515479922294617,0.5941593647003174,0.4628777503967285,4.984854698181152,0.4242092967033386,3.024921417236328,train,FFNN,promoters,24
1,0.3452175259590149,0.8194423317909241,0.6157997846603394,0.5515271425247192,0.8644516468048096,0.5271382331848145,0.581894040107727,0.7437215447425842,0.8716433048248291,0.38420018553733826,0.1283567100763321,0.4683528542518616,0.1256444901227951,0.10216749459505081,0.6937978863716125,0.07839015126228333,0.8984830975532532,0.44847285747528076,0.10151691734790802,0.31344667077064514,0.4103318750858307,0.7437215447425842,0.5827780961990356,0.4500102400779724,4.797562122344971,0.4407767951488495,2.9020049571990967,test,FFNN,promoters,24
0,0.19472548365592957,0.9431342482566833,0.0031228314619511366,0.6000000238418579,0.7363126277923584,0.2394147664308548,0.006213324144482613,0.5014985799789429,0.9998743534088135,0.9968771934509277,0.00012566497025545686,0.040350571274757385,0.0001777672441676259,0.0001185114961117506,0.9429564476013184,0.056747253984212875,0.9432359337806702,0.4000000059604645,0.05676407366991043,0.16706828773021698,0.003116343403235078,0.5014985799789429,0.043286245316267014,0.5432359576225281,24.8306941986084,0.997002363204956,1.006012201309204,train,tuned_FFNN,enhancers,0
1,0.19711659848690033,0.9431934952735901,0.002773925196379423,1.0,0.7246308326721191,0.21856023371219635,0.005532503593713045,0.5013869404792786,1.0,0.9972260594367981,0.0,0.05115000531077385,0.0001580153329996392,0.0,0.9430354833602905,0.05680650845170021,0.943184494972229,0.0,0.056815486401319504,0.0,0.002773925196379423,0.5013869404792786,0.05266806483268738,0.943184494972229,27739.251953125,0.9972259402275085,1.0055631399154663,test,tuned_FFNN,enhancers,0
0,0.18281443417072296,0.9431737661361694,0.00173490634188056,1.0,0.7827017307281494,0.2519635558128357,0.0034638033248484135,0.5008674263954163,1.0,0.9982650876045227,0.0,0.04045131057500839,9.87595776678063e-05,0.0,0.9430750012397766,0.056826263666152954,0.9431681036949158,0.0,0.05683187395334244,0.0,0.00173490634188056,0.5008674263954163,0.04165220633149147,0.9431681036949158,17349.0625,0.9982649683952332,1.0034756660461426,train,FFNN,enhancers,0
1,0.19125649333000183,0.9430354833602905,0.0,0.0,0.7392702102661133,0.2195788323879242,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9430354833602905,0.05696452409029007,0.9430354833602905,0.0,0.05696452409029007,0.0,0.0,0.5,0.0,-0.05696451663970947,0.0,0.9999998807907104,0.9999998807907104,test,FFNN,enhancers,0
0,0.20605215430259705,0.9430750012397766,0.0,0.0,0.698471188545227,0.1494709551334381,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9430750012397766,0.05692502111196518,0.9430750012397766,0.0,0.05692502111196518,0.0,0.0,0.5,0.0,-0.05692499876022339,0.0,0.9999998807907104,0.9999998807907104,train,tuned_FFNN,enhancers,1
1,0.20522741973400116,0.9430354833602905,0.0,0.0,0.7103128433227539,0.15111422538757324,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9430354833602905,0.05696452409029007,0.9430354833602905,0.0,0.05696452409029007,0.0,0.0,0.5,0.0,-0.05696451663970947,0.0,0.9999998807907104,0.9999998807907104,test,tuned_FFNN,enhancers,1
