,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc,true_positives_over_total,false_positives_over_total,true_negatives_over_total,false_negatives_over_total,negative_predictive_value,false_discovery_rate,false_omission_rate,prevalence_threshold,threat_score,fowlkes_mallows_index,informedness,markedness,positive_likelyhood_ratio,negative_likelyhood_ratio,DOR,run_type,model_name,task,holdout_number
0,0.33846229314804077,0.8262289762496948,0.5792896151542664,0.5733454823493958,0.8729251027107239,0.5551491975784302,0.5763022303581238,0.7344037294387817,0.8895177841186523,0.42071038484573364,0.11048220843076706,0.4670168459415436,0.1181793138384819,0.08794303238391876,0.7080496549606323,0.08582799136638641,0.8918876051902771,0.42665451765060425,0.10811237245798111,0.3039677143096924,0.40479251742362976,0.7344037294387817,0.576309859752655,0.46523308753967285,5.243279457092285,0.47296449542045593,2.7651124000549316,train,FFNN,promoters,2
1,0.3436065912246704,0.8247484564781189,0.5785083174705505,0.5694276690483093,0.8690912127494812,0.5538959503173828,0.5739321112632751,0.7331885099411011,0.8878687024116516,0.4214916527271271,0.11213131248950958,0.4636508822441101,0.11803574115037918,0.08925264328718185,0.7067127227783203,0.08599890023469925,0.8915129899978638,0.4305723309516907,0.10848699510097504,0.3056805431842804,0.40245774388313293,0.7331885099411011,0.5739500522613525,0.4609406590461731,5.1591997146606445,0.47472289204597473,2.7479641437530518,test,FFNN,promoters,2
0,0.384471595287323,0.7960051894187927,6.1345926951617e-05,1.0,0.8247802257537842,0.44260337948799133,0.00012268433056306094,0.5000306963920593,1.0,0.9999386668205261,0.0,0.006987955421209335,1.2515018170233816e-05,0.0,0.7959926724433899,0.20399479568004608,0.7960026264190674,0.0,0.20399734377861023,0.0,6.1345926951617e-05,0.5000306963920593,0.007832363247871399,0.7960025072097778,613.4592895507812,0.9999385476112366,1.0001226663589478,train,tuned_FFNN,promoters,3
1,0.38528579473495483,0.7959653735160828,0.0,0.0,0.8252326846122742,0.4448968768119812,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.7959653735160828,0.20403464138507843,0.7959653735160828,0.0,0.20403464138507843,0.0,0.0,0.5,0.0,-0.20403462648391724,0.0,0.9999998807907104,0.9999998807907104,test,tuned_FFNN,promoters,3
0,0.3395238220691681,0.8230876922607422,0.6434574723243713,0.5575399994850159,0.8682560920715332,0.5329195261001587,0.5974255204200745,0.7562915682792664,0.8691256642341614,0.35654255747795105,0.13087433576583862,0.4868471026420593,0.13127002120018005,0.10417500883340836,0.6918177008628845,0.07273728400468826,0.9048632383346558,0.44246000051498413,0.09513676166534424,0.3108155131340027,0.42594924569129944,0.7562915682792664,0.5989601612091064,0.46240323781967163,4.916601657867432,0.41023126244544983,3.1032631397247314,train,FFNN,promoters,3
1,0.3434036672115326,0.8233468532562256,0.6388616561889648,0.558678388595581,0.8665921688079834,0.5366156101226807,0.5960856080055237,0.7547493577003479,0.870637059211731,0.36113837361335754,0.12936292588710785,0.48546749353408813,0.13034990429878235,0.10296841710805893,0.6929969191551208,0.07368473708629608,0.903891384601593,0.44132161140441895,0.09610864520072937,0.3103393316268921,0.42458829283714294,0.7547493577003479,0.5974262952804565,0.4625697731971741,4.938518047332764,0.4147977828979492,3.077460527420044,test,FFNN,promoters,3
0,0.3889245092868805,0.796593427658081,0.009754003025591373,0.5888888835906982,0.8447388410568237,0.5109766721725464,0.019190151244401932,0.5040044188499451,0.9982547760009766,0.9902459979057312,0.0017452007159590721,0.055613771080970764,0.0019898877944797277,0.0013891670387238264,0.7946035265922546,0.2020174264907837,0.7972976565361023,0.41111111640930176,0.2027023583650589,0.2972497344017029,0.009688032791018486,0.5040044188499451,0.07578933984041214,0.38618654012680054,5.588723659515381,0.9919770956039429,1.0161468982696533,train,tuned_FFNN,promoters,4
1,0.3907397389411926,0.7961655855178833,0.011530912481248379,0.5222222208976746,0.841654896736145,0.5012784004211426,0.02256361022591591,0.504413366317749,0.9972957968711853,0.9884690642356873,0.0027042324654757977,0.05311543866991997,0.00235270569100976,0.002152475295588374,0.7938128709793091,0.2016819268465042,0.7974053621292114,0.47777777910232544,0.20259465277194977,0.3262630105018616,0.011410536244511604,0.504413366317749,0.07759960740804672,0.319627583026886,4.263866424560547,0.9911491870880127,1.017810583114624,test,tuned_FFNN,promoters,4
0,0.3388938903808594,0.8238636255264282,0.5149990916252136,0.5764608979225159,0.8721480965614319,0.5634250044822693,0.5439994931221008,0.7090112566947937,0.9030234217643738,0.4850009083747864,0.09697655588388443,0.4363422989845276,0.10506357997655869,0.07719263434410095,0.7188000679016113,0.09894373267889023,0.8790040016174316,0.42353910207748413,0.12099600583314896,0.30262091755867004,0.37362587451934814,0.7090112566947937,0.5448640584945679,0.4554648995399475,5.310547351837158,0.5370855927467346,2.436558723449707,train,FFNN,promoters,4
1,0.3469230830669403,0.8213946223258972,0.5152109861373901,0.5687974095344543,0.8659155964851379,0.5511680841445923,0.5406796932220459,0.7075457572937012,0.8998805284500122,0.48478901386260986,0.10011948645114899,0.4309713542461395,0.10512088984251022,0.07969164848327637,0.7162737250328064,0.0989137515425682,0.8786613345146179,0.43120259046554565,0.12133865803480148,0.30595335364341736,0.3705010712146759,0.7075457572937012,0.5413415431976318,0.44745874404907227,5.145956039428711,0.5387259125709534,2.419337749481201,test,FFNN,promoters,4
0,0.4181808829307556,0.7972066402435303,0.01785166561603546,0.6000000238418579,0.8327739238739014,0.5052151083946228,0.03467174991965294,0.5074007511138916,0.9969498515129089,0.9821483492851257,0.0030501706060022116,0.07679243385791779,0.0036418703384697437,0.0024279134813696146,0.7935647964477539,0.20036543905735016,0.798410952091217,0.4000000059604645,0.20158903300762177,0.2924606204032898,0.017641710117459297,0.5074007511138916,0.10349395871162415,0.39841097593307495,5.8524861335754395,0.985153079032898,1.0300476551055908,train,tuned_FFNN,promoters,5
1,0.41868314146995544,0.7971166968345642,0.017419038340449333,0.5966386795043945,0.8316800594329834,0.4986698031425476,0.033849820494651794,0.5072001814842224,0.9969813227653503,0.9825809597969055,0.003018678165972233,0.07541564106941223,0.0035540871322155,0.0024027631152421236,0.7935625910758972,0.20048055052757263,0.7983180284500122,0.40336135029792786,0.2016819417476654,0.29392755031585693,0.01721629500389099,0.5072001814842224,0.1019454374909401,0.39495670795440674,5.770228385925293,0.9855559468269348,1.0292214155197144,test,tuned_FFNN,promoters,5
0,0.34834176301956177,0.8242766261100769,0.396724134683609,0.6058647036552429,0.8672467470169067,0.5718039274215698,0.4794810116291046,0.6652897000312805,0.9338552951812744,0.6032758951187134,0.0661446750164032,0.39157140254974365,0.08093462139368057,0.052650682628154755,0.7433419823646545,0.12307268381118774,0.8579517602920532,0.3941352963447571,0.14204823970794678,0.28993523120880127,0.3153403401374817,0.6652897000312805,0.4902664124965668,0.46381646394729614,5.9978156089782715,0.6460056900978088,1.987658143043518,train,FFNN,promoters,5
1,0.3513137102127075,0.8204935789108276,0.3859175741672516,0.5922439694404602,0.864594578742981,0.5626418590545654,0.4673202633857727,0.6589043140411377,0.9318910837173462,0.6140824556350708,0.0681089237332344,0.3772197961807251,0.07874055206775665,0.05421234294772148,0.7417530417442322,0.12529408931732178,0.8554933071136475,0.4077560305595398,0.14450666308403015,0.29582515358924866,0.304904043674469,0.6589043140411377,0.4780767261981964,0.44773727655410767,5.666174411773682,0.658963680267334,1.9317283630371094,test,FFNN,promoters,5
0,0.36941349506378174,0.8024879693984985,0.08465738594532013,0.6157965064048767,0.8473620414733887,0.5212966203689575,0.14885126054286957,0.535560131072998,0.9864628911018372,0.9153426289558411,0.013537097722291946,0.17358466982841492,0.017270725220441818,0.010775430127978325,0.78521728515625,0.1867365837097168,0.8078750371932983,0.3842034935951233,0.19212494790554047,0.2856530547142029,0.08041021227836609,0.535560131072998,0.22832372784614563,0.42367154359817505,6.253686428070068,0.9279036521911621,1.153131127357483,train,tuned_FFNN,promoters,6
1,0.3705064058303833,0.8018220663070679,0.08267910033464432,0.60502690076828,0.8477506041526794,0.5211519598960876,0.14547808468341827,0.5344217419624329,0.986164391040802,0.9173209071159363,0.013835608027875423,0.16851553320884705,0.016869399696588516,0.011012664996087551,0.784952700138092,0.1871652454137802,0.8074665069580078,0.3949730694293976,0.1925334632396698,0.2903132736682892,0.07844506204128265,0.5344217419624329,0.22365839779376984,0.41249340772628784,5.975776672363281,0.9301905632019043,1.1478664875030518,test,tuned_FFNN,promoters,6
0,0.34952476620674133,0.8257659077644348,0.4224894046783447,0.6043878793716431,0.8662953972816467,0.573767364025116,0.49732813239097595,0.6758061647415161,0.9291228652000427,0.5775105953216553,0.07087715715169907,0.40520891547203064,0.08619093149900436,0.05641769990324974,0.7395749688148499,0.11781638115644455,0.8625873923301697,0.39561212062835693,0.13741260766983032,0.2905717194080353,0.33096256852149963,0.6758061647415161,0.5053191781044006,0.46697527170181274,5.960860252380371,0.6215652823448181,2.084573745727539,train,FFNN,promoters,6
1,0.35594967007637024,0.8213445544242859,0.40701669454574585,0.5901814103126526,0.8603163957595825,0.5519465208053589,0.48177725076675415,0.6672842502593994,0.9275517463684082,0.5929833054542542,0.07244827598333359,0.38774773478507996,0.08304550498723984,0.057666316628456116,0.7382990717887878,0.12098913639783859,0.8591983914375305,0.409818559885025,0.1408015787601471,0.296714723110199,0.3173297643661499,0.6672842502593994,0.4901160001754761,0.4493798017501831,5.618023872375488,0.6392993330955505,2.005568027496338,test,FFNN,promoters,6
0,0.39258331060409546,0.7959926724433899,0.0,0.0,0.810332179069519,0.4168616533279419,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.7959926724433899,0.2040073126554489,0.7959926724433899,0.0,0.2040073126554489,0.0,0.0,0.5,0.0,-0.2040073275566101,0.0,0.9999998807907104,0.9999998807907104,train,tuned_FFNN,promoters,7
1,0.3967702388763428,0.7959653735160828,0.0,0.0,0.8063180446624756,0.4141128361225128,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.7959653735160828,0.20403464138507843,0.7959653735160828,0.0,0.20403464138507843,0.0,0.0,0.5,0.0,-0.20403462648391724,0.0,0.9999998807907104,0.9999998807907104,test,tuned_FFNN,promoters,7
0,0.5059083104133606,0.7959926724433899,0.0,0.0,0.5,0.2040073126554489,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.7959926724433899,0.2040073126554489,0.7959926724433899,0.0,0.2040073126554489,0.0,0.0,0.5,0.0,-0.2040073275566101,0.0,0.9999998807907104,0.9999998807907104,train,FFNN,promoters,7
1,0.505945086479187,0.7959653735160828,0.0,0.0,0.5,0.20403464138507843,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.7959653735160828,0.20403464138507843,0.7959653735160828,0.0,0.20403464138507843,0.0,0.0,0.5,0.0,-0.20403462648391724,0.0,0.9999998807907104,0.9999998807907104,test,FFNN,promoters,7
0,0.4038313031196594,0.7969688773155212,0.011471688747406006,0.6317567825317383,0.8469404578208923,0.5175460577011108,0.022534193471074104,0.5048789978027344,0.998286247253418,0.988528311252594,0.001713755656965077,0.06472611427307129,0.002340308390557766,0.0013641369296237826,0.7946285605430603,0.20166699588298798,0.7975831627845764,0.3682432472705841,0.20241683721542358,0.2787593901157379,0.011395490728318691,0.5048789978027344,0.08513117581605911,0.4293399453163147,6.693497657775879,0.9902251958847046,1.0197081565856934,train,tuned_FFNN,promoters,8
1,0.40535789728164673,0.7967662811279297,0.012757605873048306,0.5909090638160706,0.8453048467636108,0.5108566880226135,0.024975985288619995,0.5052468180656433,0.9977359771728516,0.9872424006462097,0.0022640086244791746,0.06385661661624908,0.0026029935106635094,0.0018020723946392536,0.7941632866859436,0.20143164694309235,0.7976770997047424,0.40909090638160706,0.20232288539409637,0.29639676213264465,0.01264591421931982,0.5052468180656433,0.08682502806186676,0.388586163520813,5.6347150802612305,0.9894825220108032,1.021209716796875,test,tuned_FFNN,promoters,8
0,0.35297298431396484,0.8239136934280396,0.40555793046951294,0.6014921069145203,0.8663454651832581,0.5712234377861023,0.4844643175601959,0.668346643447876,0.9311352968215942,0.5944420695304871,0.06886467337608337,0.3939228653907776,0.0827367827296257,0.054815780371427536,0.7411769032478333,0.12127052247524261,0.8593879342079163,0.39850786328315735,0.14061208069324493,0.29182004928588867,0.31966540217399597,0.668346643447876,0.49390271306037903,0.4608800411224365,5.889193058013916,0.6384056210517883,2.0151960849761963,train,FFNN,promoters,8
1,0.3591769337654114,0.8218451142311096,0.40137389302253723,0.5938293933868408,0.8610578775405884,0.5535383820533752,0.4789928197860718,0.6655004620552063,0.9296270608901978,0.5986260771751404,0.07037293165922165,0.3868618905544281,0.08189418166875839,0.05601441487669945,0.739950954914093,0.12214045971632004,0.8583207726478577,0.4061706066131592,0.14167924225330353,0.29514142870903015,0.31491819024086,0.6655004620552063,0.4882085919380188,0.4521501660346985,5.703518867492676,0.64394211769104,1.989540696144104,test,FFNN,promoters,8
0,0.4040619730949402,0.7968186736106873,0.01637936383485794,0.5705128312110901,0.8358685970306396,0.49280861020088196,0.031844474375247955,0.5066095590591431,0.9968397617340088,0.9836206436157227,0.003160228254273534,0.06980995088815689,0.0033415097277611494,0.0025155185721814632,0.7934771776199341,0.20066580176353455,0.798151969909668,0.4294871687889099,0.20184803009033203,0.30519092082977295,0.016179857775568962,0.5066095590591431,0.09666766226291656,0.36866480112075806,5.182804584503174,0.9867388606071472,1.026792287826538,train,tuned_FFNN,promoters,9
1,0.40517836809158325,0.7971166968345642,0.014229636639356613,0.6236559152603149,0.8327778577804565,0.48708999156951904,0.027824418619275093,0.5060142278671265,0.9977988600730896,0.9857703447341919,0.002201119437813759,0.07121115922927856,0.0029033387545496225,0.001752014853991568,0.7942133545875549,0.20113129913806915,0.797927975654602,0.37634408473968506,0.20207202434539795,0.28227901458740234,0.014108489267528057,0.5060142278671265,0.09420401602983475,0.421583890914917,6.464433670043945,0.9879448413848877,1.0243498086929321,test,tuned_FFNN,promoters,9
0,0.33622685074806213,0.826066255569458,0.5087417960166931,0.5847141146659851,0.8744989037513733,0.5688936114311218,0.5440887212753296,0.7080680131912231,0.907394289970398,0.4912582039833069,0.09260569512844086,0.4388794004917145,0.10378704220056534,0.07371345907449722,0.7222792506217957,0.10022026300430298,0.8781515955924988,0.4152859151363373,0.12184841930866241,0.29905641078948975,0.3737100660800934,0.7080680131912231,0.5454067587852478,0.4628657102584839,5.493628025054932,0.5413943529129028,2.425455331802368,train,FFNN,promoters,9
1,0.34113866090774536,0.8229964375495911,0.5051521062850952,0.5754611492156982,0.8695685863494873,0.5593915581703186,0.5380193591117859,0.7048117518424988,0.9044713973999023,0.4948478937149048,0.09552858024835587,0.43051210045814514,0.1030685305595398,0.0760374441742897,0.7199279069900513,0.10096611082553864,0.8770046830177307,0.42453885078430176,0.1229953020811081,0.3030707836151123,0.3680071532726288,0.7048117518424988,0.539161741733551,0.45246583223342896,5.287962913513184,0.547112762928009,2.3876686096191406,test,FFNN,promoters,9
0,0.42395395040512085,0.7959426045417786,0.0007361511816270649,0.4285714328289032,0.8209553956985474,0.4641611576080322,0.0014697776641696692,0.500242292881012,0.9997484683990479,0.9992638230323792,0.0002515604719519615,0.010433591902256012,0.0001501802180428058,0.00020024029072374105,0.7957924604415894,0.20385712385177612,0.7960714101791382,0.5714285969734192,0.20392858982086182,0.36883625388145447,0.0007354292902164161,0.500242292881012,0.017762133851647377,0.22464284300804138,2.9251761436462402,0.9995151162147522,1.0009695291519165,train,tuned_FFNN,promoters,10
1,0.4258030951023102,0.7959653735160828,0.0009813542710617185,0.5,0.8176150321960449,0.4551950693130493,0.0019588638097047806,0.5003648996353149,0.9997484683990479,0.999018669128418,0.0002515565138310194,0.014699706807732582,0.0002002302644541487,0.0002002302644541487,0.7957651019096375,0.2038344144821167,0.796083927154541,0.5,0.20391607284545898,0.3360648453235626,0.0009803922148421407,0.5003648996353149,0.02215123362839222,0.296083927154541,3.899578332901001,0.9992699027061462,1.0014605522155762,test,tuned_FFNN,promoters,10
0,0.33783334493637085,0.8251526951789856,0.5662842988967896,0.5722166895866394,0.8719409704208374,0.5450186133384705,0.5692350268363953,0.7288915514945984,0.8914988040924072,0.43371573090553284,0.10850117355585098,0.45956459641456604,0.11552613228559494,0.08636613935232162,0.7096265554428101,0.08848118036985397,0.8891363143920898,0.4277832806110382,0.11086370050907135,0.30445596575737,0.39785364270210266,0.7288915514945984,0.5692427754402161,0.46135300397872925,5.219149112701416,0.48650169372558594,2.6885602474212646,train,FFNN,promoters,10
1,0.3464964032173157,0.8197426795959473,0.5490677356719971,0.559360146522522,0.8649392127990723,0.5334869027137756,0.5541661381721497,0.7190971374511719,0.8891264796257019,0.4509322941303253,0.11087352782487869,0.4412427842617035,0.1120288297533989,0.08825148642063141,0.7077138423919678,0.09200580418109894,0.8849524259567261,0.440639853477478,0.11504757404327393,0.3100433945655823,0.3832848072052002,0.7190971374511719,0.5541900396347046,0.44431257247924805,4.9521942138671875,0.5071632266044617,2.559948682785034,test,FFNN,promoters,10
0,0.37508103251457214,0.7985833287239075,0.03441506624221802,0.6131147742271423,0.8469960689544678,0.5157067775726318,0.06517193466424942,0.5144246816635132,0.9944342374801636,0.965584933757782,0.005565775092691183,0.10926654189825058,0.007020925171673298,0.004430316388607025,0.7915623784065247,0.1969863772392273,0.8007317185401917,0.38688525557518005,0.19926825165748596,0.28680774569511414,0.03368357941508293,0.5144246816635132,0.14525972306728363,0.413846492767334,6.183226585388184,0.9709891080856323,1.0594125986099243,train,tuned_FFNN,promoters,11
1,0.37588024139404297,0.7983680963516235,0.0363101065158844,0.5967742204666138,0.84461510181427,0.506860613822937,0.06845513731241226,0.5150105953216553,0.9937111139297485,0.9636898636817932,0.006288912612944841,0.10926445573568344,0.007408519741147757,0.005005756393074989,0.7909595966339111,0.19662612676620483,0.800902247428894,0.4032258093357086,0.19909776747226715,0.29387032985687256,0.03544061258435249,0.5150105953216553,0.1472037136554718,0.3976764678955078,5.77357816696167,0.9697886109352112,1.0619006156921387,test,tuned_FFNN,promoters,11
0,0.33924660086631775,0.821548342704773,0.6668302416801453,0.5518326759338379,0.8678797483444214,0.5314568877220154,0.6039056777954102,0.7640159130096436,0.8612015247344971,0.33316975831985474,0.13879849016666412,0.49371346831321716,0.13603824377059937,0.1104825809597969,0.6855100989341736,0.06796906143426895,0.9097930192947388,0.4481673240661621,0.09020695835351944,0.3132956326007843,0.4325679540634155,0.7640159130096436,0.606612503528595,0.46162569522857666,4.8043012619018555,0.38686615228652954,3.23757266998291,train,FFNN,promoters,11
1,0.34625959396362305,0.8147870302200317,0.6538273096084595,0.5379491448402405,0.8617088794708252,0.5172103047370911,0.5902547240257263,0.7549370527267456,0.8560467958450317,0.3461727201938629,0.14395320415496826,0.47581252455711365,0.13340342044830322,0.11458177119493484,0.6813836097717285,0.0706312283873558,0.9060773253440857,0.4620508551597595,0.09392265230417252,0.3193679749965668,0.41869598627090454,0.7549370527267456,0.5930647850036621,0.44402647018432617,4.541940212249756,0.40438520908355713,3.0805835723876953,test,FFNN,promoters,11
0,0.4699559509754181,0.7960302233695984,0.0013496105093508959,0.5365853905677795,0.8261924982070923,0.5023762583732605,0.0026924489066004753,0.5005254149436951,0.9997012615203857,0.9986503720283508,0.0002987280604429543,0.018699727952480316,0.0002753303851932287,0.0002377853379584849,0.7957549095153809,0.2037319839000702,0.7961634397506714,0.46341463923454285,0.2038365751504898,0.31992655992507935,0.0013480392517521977,0.5005254149436951,0.02691061608493328,0.3327488303184509,4.5163445472717285,0.9989486932754517,1.0021038055419922,train,tuned_FFNN,promoters,12
1,0.46904975175857544,0.7960154414176941,0.0007360156741924584,0.6000000238418579,0.8286216855049133,0.5141300559043884,0.001470227842219174,0.5003051161766052,0.9998742341995239,0.9992640018463135,0.0001257782569155097,0.015546491369605064,0.00015017269470263273,0.00010011513222707435,0.7958652377128601,0.20388446748256683,0.7960644960403442,0.4000000059604645,0.20393550395965576,0.2924218773841858,0.000735654728487134,0.5003051161766052,0.021014504134655,0.39606451988220215,5.847043514251709,0.9993895888328552,1.0012210607528687,test,tuned_FFNN,promoters,12
0,0.33759745955467224,0.8268171548843384,0.4502177834510803,0.6008186936378479,0.8742918372154236,0.5763663053512573,0.5147285461425781,0.6867773532867432,0.923336923122406,0.5497822165489197,0.0766630470752716,0.41830623149871826,0.09184771776199341,0.061023227870464325,0.734969437122345,0.1121595948934555,0.8676003217697144,0.3991813361644745,0.13239964842796326,0.2921104431152344,0.346555233001709,0.6867773532867432,0.5200954079627991,0.46841901540756226,5.872675895690918,0.5954295992851257,2.1926169395446777,train,FFNN,promoters,12
1,0.34222540259361267,0.8283526301383972,0.45632973313331604,0.6052716970443726,0.8712994456291199,0.5734480619430542,0.5203524827957153,0.6900225877761841,0.9237154722213745,0.5436702370643616,0.0762845128774643,0.4245106279850006,0.09310707449913025,0.06071982905268669,0.7352455258369446,0.11092756688594818,0.8689067959785461,0.39472827315330505,0.13109323382377625,0.29020819067955017,0.35167327523231506,0.6900225877761841,0.5255506634712219,0.4741784930229187,5.981936931610107,0.5885688662528992,2.226041555404663,test,FFNN,promoters,12
0,0.45672479271888733,0.798708438873291,0.028955278918147087,0.6492434740066528,0.809445858001709,0.4967162013053894,0.055438101291656494,0.5124729871749878,0.9959907531738281,0.9710447192192078,0.004009244963526726,0.10587189346551895,0.0059070885181427,0.003191329538822174,0.7928013801574707,0.1981002241373062,0.8000808358192444,0.35075652599334717,0.19991916418075562,0.2711930572986603,0.02850930206477642,0.5124729871749878,0.13710953295230865,0.4493243098258972,7.221947193145752,0.9749534130096436,1.0511683225631714,train,tuned_FFNN,promoters,13
1,0.45445260405540466,0.7985183000564575,0.029195290058851242,0.6363636255264282,0.8157773613929749,0.508071780204773,0.05582922697067261,0.512459397315979,0.9957235455513,0.9708046913146973,0.004276460502296686,0.1042829379439354,0.005956850480288267,0.0034039143938571215,0.7925614714622498,0.19807778298854828,0.8000505566596985,0.3636363744735718,0.1999494731426239,0.27678894996643066,0.02871621586382389,0.512459397315979,0.13630414009094238,0.4364141821861267,6.826815605163574,0.9749740362167358,1.051111102104187,test,tuned_FFNN,promoters,13
0,0.33976396918296814,0.8260912895202637,0.40469908714294434,0.6114560961723328,0.8737701177597046,0.5783936977386475,0.48704320192337036,0.6693950891494751,0.9340911507606506,0.5953009128570557,0.06590884178876877,0.39948463439941406,0.08256157487630844,0.05246295407414436,0.743529736995697,0.12144573777914047,0.859596312046051,0.38854387402534485,0.14040367305278778,0.28752484917640686,0.32191479206085205,0.6693950891494751,0.49744921922683716,0.4710524082183838,6.1402764320373535,0.6373048424720764,2.0247583389282227,train,FFNN,promoters,13
